Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
068095                            ;19/02/2024;    ;052219;003;    ;0012041;ESTANCIA GAUCHA III                               ;(75)99902-9840 ;050;511;RCP2C35;    2002,23;    2,55;19/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;19:09
068095                            ;19/02/2024;    ;052240;003;    ;0013595;BOTECO DO JAGUNCO                                 ;(75)99926-9837 ;050;511;RCP2C35;     264,42;    0,28;19/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;19:09
068097                            ;19/02/2024;    ;052342;003;    ;0018011;BAR                                               ;(75)99910-5642 ;050;506;PKP6178;      16,20;    0,02;19/02/2024;82;ENDERECO NAO ENCONTRADO       ;   ;pedrocosta ;18:35
068097                            ;19/02/2024;    ;052343;003;    ;0018011;BAR                                               ;(75)99910-5642 ;050;506;PKP6178;      14,08;    0,06;19/02/2024;82;ENDERECO NAO ENCONTRADO       ;   ;pedrocosta ;18:36
068102                            ;19/02/2024;    ;052544;003;    ;0001618;BAR DO TECO                                       ;(75)99916-1515 ;050;510;RPP6G96;    1836,25;    2,49;19/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;18:40
068104                            ;19/02/2024;    ;052644;003;    ;0015849;DISK GELADA MMA                                   ;(43)90000-0000 ;050;504;RPE5J36;     418,68;    0,43;19/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;16:57
068143                            ;20/02/2024;    ;052829;003;    ;0004515;MERCADO DO JUNIOR                                 ;(75)99815-1890 ;050;511;RCS4I16;     185,88;    0,60;20/02/2024;85;DIFICIL ACESSO                ;   ;joao       ;16:39
068143                            ;20/02/2024;    ;052830;003;    ;0004515;MERCADO DO JUNIOR                                 ;(75)99815-1890 ;050;511;RCS4I16;    2502,49;    3,45;20/02/2024;85;DIFICIL ACESSO                ;   ;joao       ;16:38
068144                            ;20/02/2024;    ;052855;003;    ;0011722;REAL MERCADINHO                                   ;(75)99940-6981 ;050;510;RPE5J36;     324,94;    0,22;20/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;17:26
068145                            ;20/02/2024;    ;052919;003;    ;0003976;DEPOSITO DO JAILTON                               ;(75)99984-3654 ;050;508;OVC3048;      14,88;    0,00;20/02/2024;70;CLIENTE CANCELOU              ;   ;joao       ;17:55
068149                            ;20/02/2024;    ;053119;003;    ;0001161;BAR REST ESPACO PNEU                              ;(75)99928-0676 ;050;506;PKL5364;      56,32;    0,24;20/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:50
068149                            ;20/02/2024;    ;053120;003;    ;0001161;BAR REST ESPACO PNEU                              ;(75)99928-0676 ;050;506;PKL5364;     102,46;    0,13;20/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:50
068151                            ;20/02/2024;    ;053206;003;    ;0017743;BAR DO SEBASTIaO                                  ;(75)99941-0184 ;050;505;RPP6G96;     149,70;    0,20;20/02/2024;65;NAO FEZ PEDIDO                ;   ;edson      ;18:09
068152                            ;20/02/2024;    ;053305;003;    ;0002015;MERCAD PRECO REAL                                 ;(75)99126-9866 ;050;511;RCP2C35;     933,91;    1,28;20/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;20:08
068152                            ;20/02/2024;    ;053306;003;    ;0002015;MERCAD PRECO REAL                                 ;(75)99126-9866 ;050;511;RCP2C35;     954,45;    1,26;20/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;20:08
068152                            ;20/02/2024;    ;053307;003;    ;0002015;MERCAD PRECO REAL                                 ;(75)99126-9866 ;050;511;RCP2C35;       6,67;    0,01;20/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;20:08
068157                            ;20/02/2024;    ;053460;003;    ;0000493;BAR DO DOMINGOS                                   ;(75)99885-2805 ;050;504;SJP7G64;     123,30;    0,14;20/02/2024;64;SEM VASILHAME                 ;   ;joao       ;16:05
068157                            ;20/02/2024;    ;053461;003;    ;0000493;BAR DO DOMINGOS                                   ;(75)99885-2805 ;050;504;SJP7G64;     290,58;    0,35;20/02/2024;64;SEM VASILHAME                 ;   ;joao       ;16:05
068160                            ;20/02/2024;    ;053513;003;    ;0012614;MERCEARIA BETO E ANY                              ;(11)99855-6511 ;050;507;MSC0001;     461,24;    0,96;20/02/2024;51;NF ERRADA                     ;   ;joao       ;10:07
068182                            ;21/02/2024;    ;053620;003;    ;0003936;TUCURUVI RESTAURANTE                              ;(75) 9157-0147 ;050;508;OVC3048;     108,68;    0,20;21/02/2024;65;NAO FEZ PEDIDO                ;   ;douglas    ;17:22
068186                            ;21/02/2024;    ;053826;003;    ;0016935;LELENA VARIEDADES                                 ;(21)96599-0025 ;050;511;OZC7460;     299,40;    0,35;21/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;17:44
068186                            ;21/02/2024;    ;053843;003;    ;0016737;RESTAURANTE PRATO CH                              ;(75)99277-9826 ;050;511;OZC7460;     545,00;    0,69;21/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;17:45
068188                            ;21/02/2024;    ;053933;003;    ;0011094;COMPRE BEM                                        ;(75)99808-1212 ;050;502;SJP8E67;      11,67;    0,01;21/02/2024;68;TROCA (SEM SELO / QTDE. ERRADA;DER;pedrocosta ;19:25
068216                            ;22/02/2024;    ;054440;003;    ;0012095;QUIOSQUE DO PILLA                                 ;(75)99705-7895 ;050;510;PKP6178;     272,50;    0,34;23/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;16:21
068218                            ;22/02/2024;    ;054568;003;    ;0011402;BAR DO ZE BOGOIOR                                 ;(75)99975-0936 ;050;509;OZC4855;     272,50;    0,34;22/02/2024;71;SEM DINHEIRO/CHEQUE           ;DER;edson      ;19:13
068220                            ;22/02/2024;    ;054676;003;    ;0010650;MERCADO SILVA                                     ;(75)99866-1021 ;050;506;OZC7460;     554,90;    1,03;22/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;16:55
068220                            ;22/02/2024;    ;054694;003;    ;0011185;LANCHONET MEU SABOR                               ;(75)99838-0067 ;050;506;OZC7460;     163,50;    0,20;22/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;16:55
068220                            ;22/02/2024;    ;054695;003;    ;0011185;LANCHONET MEU SABOR                               ;(75)99838-0067 ;050;506;OZC7460;      33,10;    0,04;22/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;16:56
068225                            ;22/02/2024;    ;054949;003;    ;0017491;MERCADO TEM DE TUDO                               ;(75)99999-4424 ;050;501;SJP7G64;     195,44;    0,39;22/02/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;joao       ;17:20
068225                            ;22/02/2024;    ;054959;003;    ;0006130;COMERCIAL INDIANA                                 ;(75)99986-7530 ;050;501;SJP7G64;     383,73;    0,88;22/02/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;joao       ;17:20
068225                            ;22/02/2024;    ;054989;003;    ;0013437;DONA PIZZARIA, CHURR                              ;(75)99993-1506 ;050;505;SJP7G64;      10,83;    0,00;22/02/2024;64;SEM VASILHAME                 ;   ;joao       ;17:20
068251                            ;23/02/2024;    ;055302;003;    ;0017698;ATACADAO BRAUNA                                   ;(79)99878-2792 ;050;503;SJQ6G57;       9,23;    0,02;23/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;18:47
068252                            ;23/02/2024;    ;055384;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     199,60;    0,27;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:32
068252                            ;23/02/2024;    ;055385;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;      49,90;    0,06;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:34
068252                            ;23/02/2024;    ;055386;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;      99,80;    0,13;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:35
068252                            ;23/02/2024;    ;055387;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     149,70;    0,20;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:36
068252                            ;23/02/2024;    ;055388;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     199,60;    0,27;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:33
068252                            ;23/02/2024;    ;055389;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;      49,90;    0,06;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:35
068252                            ;23/02/2024;    ;055390;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;      99,80;    0,13;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:36
068252                            ;23/02/2024;    ;055391;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     149,70;    0,20;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:37
068252                            ;23/02/2024;    ;055392;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     199,60;    0,27;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:33
068252                            ;23/02/2024;    ;055393;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     499,00;    0,69;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:34
068252                            ;23/02/2024;    ;055394;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     249,50;    0,34;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:43
068252                            ;23/02/2024;    ;055395;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     149,70;    0,20;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:37
068252                            ;23/02/2024;    ;055396;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     199,60;    0,27;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:39
068252                            ;23/02/2024;    ;055397;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     149,70;    0,20;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:39
068252                            ;23/02/2024;    ;055398;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;      99,80;    0,13;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:36
068252                            ;23/02/2024;    ;055399;003;    ;0011179;DEP DO VIVI                                       ;(75)99220-5895 ;050;511;OZC4855;     149,70;    0,20;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:39
068255                            ;23/02/2024;    ;055702;003;    ;0012680;SUPER DEUS AJUDE                                  ;(75)99957-2881 ;050;502;KLG4887;     199,60;    0,27;23/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:31
068257                            ;23/02/2024;    ;055818;003;    ;0001771;BAR DO DOMINGOS                                   ;(75)99855-2892 ;050;505;RPP9G99;      49,90;    0,06;23/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;17:09
068257                            ;23/02/2024;    ;055819;003;    ;0001771;BAR DO DOMINGOS                                   ;(75)99855-2892 ;050;505;RPP9G99;      16,20;    0,02;23/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;17:08
068262                            ;23/02/2024;    ;055908;003;    ;0010729;GICELMO                                           ;(75)99860-9087 ;090;992;MSC0001;      31,90;    0,04;24/02/2024;51;NF ERRADA                     ;   ;alyson     ;11:19
068284                            ;24/02/2024;    ;056483;003;    ;0016796;BAR DO TOLA                                       ;(75)99120-8417 ;050;511;PKP0325;      79,35;    0,08;24/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;18:
068284                            ;24/02/2024;    ;056484;003;    ;0016796;BAR DO TOLA                                       ;(75)99120-8417 ;050;511;PKP0325;     499,00;    0,69;24/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;18:01
068284                            ;24/02/2024;    ;056485;003;    ;0016796;BAR DO TOLA                                       ;(75)99120-8417 ;050;511;PKP0325;      28,96;    0,06;24/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;18:01
068284                            ;24/02/2024;    ;056486;003;    ;0016796;BAR DO TOLA                                       ;(75)99120-8417 ;050;511;PKP0325;      14,88;    0,00;24/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;18:01
068285                            ;24/02/2024;    ;056559;003;    ;0011226;REST DA GEISA                                     ;(75)99114-9670 ;050;511;RPP6G96;    1172,50;    1,42;24/02/2024;64;SEM VASILHAME                 ;   ;joao       ;17:34
068300                            ;26/02/2024;    ;056834;003;    ;0016099;SAO JORGE VARIEDADES                              ;(75)99853-1177 ;050;506;RPP6G96;     712,20;    0,91;26/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:29
068300                            ;26/02/2024;    ;056835;003;    ;0016099;SAO JORGE VARIEDADES                              ;(75)99853-1177 ;050;506;RPP6G96;     261,55;    0,29;26/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:30
068300                            ;26/02/2024;    ;056854;003;    ;0011864;DISK DO JULIO                                     ;(75)99842-4992 ;050;506;RPP6G96;    1397,20;    1,93;26/02/2024;64;SEM VASILHAME                 ;   ;edson      ;18:31
068300                            ;26/02/2024;    ;056855;003;    ;0011864;DISK DO JULIO                                     ;(75)99842-4992 ;050;506;RPP6G96;     199,60;    0,27;26/02/2024;64;SEM VASILHAME                 ;   ;edson      ;18:30
068304                            ;26/02/2024;    ;057009;003;    ;0017583;PONTO JE BAR E LANCH                              ;(75)99962-3549 ;050;510;SJP7G64;     153,96;    0,36;26/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:12
068304                            ;26/02/2024;    ;057010;003;    ;0017583;PONTO JE BAR E LANCH                              ;(75)99962-3549 ;050;510;SJP7G64;      47,98;    0,05;26/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:12
068304                            ;26/02/2024;    ;057013;003;    ;0001695;DISTRIB TIO SAN                                   ;(75)99951-6359 ;050;510;SJP7G64;     258,67;    0,40;26/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:12
068304                            ;26/02/2024;    ;057033;003;    ;0014487;MERCADINHO E DIST LA                              ;(75)99825-1255 ;050;510;SJP7G64;    4830,88;    6,38;26/02/2024;64;SEM VASILHAME                 ;   ;edson      ;18:13
068331                            ;27/02/2024;    ;057369;003;    ;0011664;MERCADO MAIS PEDRO                                ;(75)99876-6696 ;050;507;PKP6178;     432,91;    0,53;27/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;16:16
068331                            ;27/02/2024;    ;057387;003;    ;0017147;BAR DO ZINHO                                      ;(75)99842-2843 ;050;508;PKP6178;     354,21;    0,58;27/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;16:16
068333                            ;27/02/2024;    ;057501;003;    ;0013783;BAR DA BR                                         ;(75)99945-1554 ;050;508;SJP8E67;      54,66;    0,06;27/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;20:14
068333                            ;27/02/2024;    ;057502;003;    ;0013783;BAR DA BR                                         ;(75)99945-1554 ;050;508;SJP8E67;      68,46;    0,06;27/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;20:13
068334                            ;27/02/2024;    ;057528;003;    ;0005342;LANC PARADA CERTA                                 ;(75)99112-7018 ;050;511;KLG4887;    2136,46;    2,91;27/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;16:46
068335                            ;27/02/2024;    ;057594;003;    ;0017967;SÃO JORGE                                         ;(75)99820-5715 ;050;509;SJQ6G57;    3143,70;    4,34;27/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;15:54
068335                            ;27/02/2024;    ;057595;003;    ;0017967;SÃO JORGE                                         ;(75)99820-5715 ;050;509;SJQ6G57;    1417,00;    1,93;27/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;15:55
068335                            ;27/02/2024;    ;057596;003;    ;0017967;SÃO JORGE                                         ;(75)99820-5715 ;050;509;SJQ6G57;     658,20;    0,82;27/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;15:55
068335                            ;27/02/2024;    ;057597;003;    ;0017967;SÃO JORGE                                         ;(75)99820-5715 ;050;509;SJQ6G57;    2696,70;    3,51;27/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;15:55
068335                            ;27/02/2024;    ;057598;003;    ;0017967;SÃO JORGE                                         ;(75)99820-5715 ;050;509;SJQ6G57;     399,20;    0,55;27/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;15:55
068339                            ;27/02/2024;    ;057771;003;    ;0012765;MERC SANTO ANTONIO                                ;(75)99924-0990 ;050;503;RPP6G96;    2551,22;    2,44;27/02/2024;63;PRODUTO / QTDE. ERRADA        ;   ;douglas    ;16:03
068342                            ;27/02/2024;    ;057890;003;    ;0016964;RANNO                                             ;(79)99122-5918 ;050;505;PKL5364;      31,40;    0,04;27/02/2024;65;NAO FEZ PEDIDO                ;DER;douglas    ;16:47
068359                            ;28/02/2024;    ;057951;003;    ;0016965;ITALO CHOPP                                       ;(71)99933-9583 ;050;508;OVC3048;      35,70;    0,01;28/02/2024;70;CLIENTE CANCELOU              ;   ;joao       ;14:43
068359                            ;28/02/2024;    ;057952;003;    ;0016965;ITALO CHOPP                                       ;(71)99933-9583 ;050;508;OVC3048;      35,70;    0,01;28/02/2024;70;CLIENTE CANCELOU              ;   ;joao       ;14:44
068359                            ;28/02/2024;    ;057953;003;    ;0016965;ITALO CHOPP                                       ;(71)99933-9583 ;050;508;OVC3048;      16,22;    0,06;28/02/2024;70;CLIENTE CANCELOU              ;   ;joao       ;14:44
068367                            ;28/02/2024;    ;058357;003;    ;0014259;ALBERTO OLIVEIRA  OL                              ;(75)99255-7955 ;050;504;RPP6G96;     317,92;    0,63;28/02/2024;82;ENDERECO NAO ENCONTRADO       ;   ;edson      ;18:53
068367                            ;28/02/2024;    ;058358;003;    ;0014259;ALBERTO OLIVEIRA  OL                              ;(75)99255-7955 ;050;504;RPP6G96;      69,36;    0,10;28/02/2024;82;ENDERECO NAO ENCONTRADO       ;   ;edson      ;18:52
068367                            ;28/02/2024;    ;058367;003;    ;0017562;DINHO LANCHE                                      ;(75)98342-7474 ;050;504;RPP6G96;     249,50;    0,34;28/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:53
068367                            ;28/02/2024;    ;058368;003;    ;0017562;DINHO LANCHE                                      ;(75)98342-7474 ;050;504;RPP6G96;     101,80;    0,13;28/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:53
068367                            ;28/02/2024;    ;058369;003;    ;0017562;DINHO LANCHE                                      ;(75)98342-7474 ;050;504;RPP6G96;      50,40;    0,08;28/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:53
068371                            ;28/02/2024;    ;058521;003;    ;0011596;PIT STOP EDILSON                                  ;(75)99125-1954 ;050;507;SJP8E67;      50,40;    0,08;28/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:49
068371                            ;28/02/2024;    ;058542;003;    ;0004084;MERC BOM FRANGO                                   ;(75)99274-6997 ;050;511;SJP8E67;    1795,46;    2,38;28/02/2024;83;PROPRIETARIO AUSENTE          ;   ;edson      ;18:49
068371                            ;28/02/2024;    ;058543;003;    ;0004084;MERC BOM FRANGO                                   ;(75)99274-6997 ;050;511;SJP8E67;     132,12;    0,14;28/02/2024;83;PROPRIETARIO AUSENTE          ;   ;edson      ;18:49
068391                            ;29/02/2024;    ;058677;003;    ;0016804;RESTAURANTE BAMBAR                                ;(75)99947-9949 ;050;508;RPH8B48;     110,72;    0,51;29/02/2024;70;CLIENTE CANCELOU              ;   ;douglas    ;17:16
068392                            ;29/02/2024;    ;058696;003;    ;0017923;BAR DO ACONCHEGO                                  ;(75)99149-4763 ;050;511;KLG4887;      16,20;    0,02;29/02/2024;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;19:57
068392                            ;29/02/2024;    ;058697;003;    ;0017923;BAR DO ACONCHEGO                                  ;(75)99149-4763 ;050;511;KLG4887;      14,08;    0,06;29/02/2024;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;19:57
068392                            ;29/02/2024;    ;058740;003;    ;0010919;BEBIDAS MACEDO                                    ;(71)99993-9092 ;050;507;KLG4887;     598,14;    0,66;29/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;20:04
068392                            ;29/02/2024;    ;058763;003;    ;0016227;ARAUJO DRISTRIBUIDOR                              ;(75)99274-5715 ;050;511;KLG4887;      66,10;    0,09;29/02/2024;87;TEMPO INSUFICIENTE            ;DER;pedrocosta ;20:05
068394                            ;29/02/2024;    ;058840;003;    ;0004527;SUPER GAS BRAZ                                    ;(75) 9915-6611 ;050;508;OVC3048;      83,34;    0,18;29/02/2024;70;CLIENTE CANCELOU              ;   ;douglas    ;15:59
068396                            ;29/02/2024;    ;058948;003;    ;0004220;QUIOSQUE DO HORANGE                               ;(75)99982-5758 ;050;509;PKP6178;     393,90;    0,36;29/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;16:04
068397                            ;29/02/2024;    ;058960;003;    ;0017596;MERCADINHO ALABAMAS                               ;(11)98248-7884 ;050;511;PKP0325;    1417,72;    2,08;29/02/2024;64;SEM VASILHAME                 ;   ;douglas    ;17:31
068398                            ;29/02/2024;    ;059013;003;    ;0012095;QUIOSQUE DO PILLA                                 ;(75)99705-7895 ;050;510;RPP6G96;     269,18;    0,40;29/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;20:15
068398                            ;29/02/2024;    ;059014;003;    ;0012095;QUIOSQUE DO PILLA                                 ;(75)99705-7895 ;050;510;RPP6G96;      14,88;    0,00;29/02/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;20:14
